71,1,1,178.417,321.912,2.87607,3.0374,-10.9515,62.6313,538.622,1,1732699466725
72,1,1,178.907,323.094,2.87801,3.03685,-10.9353,62.6314,538.693,1,1732699466725
73,1,1,178.303,326.897,2.85196,3.04045,-10.9096,62.7078,538.952,1,1732699466729
74,1,1,538.808,323.749,2.86012,3.03897,-10.8731,62.7131,539.261,1,1732699466744
75,1,1,546.189,313.536,2.89241,3.02094,-10.8409,62.5836,539.138,1,1732699466762
76,1,1,569.333,297.498,2.89215,3.01665,-10.8394,62.4178,538.824,1,1732699466778
77,1,1,567.566,300.839,2.87077,3.01801,-10.824,62.2632,538.846,1,1732699466795
78,1,1,569.47,299.461,2.86639,3.01743,-10.8403,62.0201,538.668,1,1732699466811
79,1,1,570.227,297.907,2.87608,3.01137,-10.8419,61.6462,538.505,1,1732699466829
80,1,1,567.195,299.011,2.87526,3.03177,-10.8286,61.3225,538.452,1,1732699466844
81,1,1,569.146,300.206,2.87228,3.04091,-10.8303,61.0931,538.518,1,1732699466862
82,1,1,570.614,301.107,2.87868,3.03731,-10.8378,61.0593,538.489,1,1732699466877
83,1,1,571.128,299.543,2.88564,3.0383,-10.8405,61.1482,538.574,1,1732699466894
84,1,1,570.272,299.289,2.88387,3.04124,-10.8507,61.1925,538.627,1,1732699466911
85,1,1,570.136,300.754,2.87155,3.04724,-10.8621,61.1932,538.839,1,1732699466928
86,1,1,568.655,302.336,2.86105,3.04295,-10.8589,61.1704,539.118,1,1732699466944
87,1,1,567.89,300.289,2.86671,3.03891,-10.8591,61.1241,539.329,1,1732699466962
88,1,1,572.287,294.556,2.87523,3.04161,-10.8569,61.0719,539.523,1,1732699466978
89,1,1,574.122,295.932,2.8743,3.04904,-10.857,61.004,539.707,1,1732699466995
90,1,1,574.014,293.649,2.87556,3.04565,-10.847,61.0477,539.918,1,1732699467011
91,1,1,574.844,288.524,2.87233,3.0535,-10.8368,61.1489,540.07,1,1732699467029
92,1,1,766.921,200.583,2.86794,3.04541,-10.8264,61.1384,540.224,1,1732699467045
93,1,1,765.212,202.13,2.87956,3.03156,-10.8116,60.9666,540.182,1,1732699467062
94,1,1,764.886,202.31,2.87941,3.03746,-10.7948,60.7234,540.167,1,1732699467078
95,1,1,766.112,198.848,2.88547,3.04417,-10.7735,60.3702,539.999,1,1732699467094
96,1,1,765.776,197.823,2.87994,3.03537,-10.7422,59.9995,539.903,1,1732699467112
97,1,1,769.163,201.902,2.87314,3.02846,-10.7154,59.6211,539.911,1,1732699467129
98,1,1,236.157,496.058,2.87505,3.0394,-10.7045,59.4614,539.759,1,1732699467145
99,1,1,234.673,492.672,2.87083,3.04237,-10.689,59.5099,539.876,1,1732699467161
100,1,1,236.116,489.147,2.87184,3.03778,-10.666,59.5979,540.06,1,1732699467178
101,1,1,236.782,487.757,2.88002,3.0258,-10.6525,59.5681,540.236,1,1732699467195
102,1,1,232.985,489.401,2.87408,3.02434,-10.6449,59.544,540.38,1,1732699467212
103,1,1,231.575,488.834,2.87273,3.04131,-10.652,59.7884,540.398,1,1732699467228
104,1,1,230.803,485.522,2.88544,3.03586,-10.6459,60.2455,540.494,1,1732699467243
105,1,1,230.878,486.118,2.87837,3.02521,-10.643,60.733,540.673,1,1732699467278
106,1,1,231.386,487.729,2.87555,3.03909,-10.6736,60.7221,540.394,1,1732699467278
107,1,1,561.958,256.659,2.88222,3.04445,-10.6706,60.2225,540.327,1,1732699467295
108,1,1,980.266,15.6848,2.87608,3.02591,-10.6379,59.6186,540.631,1,1732699467311
109,1,1,561.912,289.385,2.8595,3.02795,-10.6126,59.008,540.914,1,1732699467328
110,1,1,561.961,255.195,2.86075,3.02248,-10.597,58.6263,541.088,1,1732699467345
111,1,1,562.193,258.376,2.86792,3.00089,-10.5933,58.4658,541.147,1,1732699467362
112,1,1,979.934,23.5539,2.86644,2.99074,-10.5944,58.5968,541.127,1,1732699467378
113,1,1,991.367,23.4789,2.88042,2.99643,-10.5786,58.9507,540.626,1,1732699467394
114,1,1,1024.5,23.3721,2.8806,2.98705,-10.5587,59.4605,540.172,1,1732699467412
115,1,1,1025.91,23.0711,2.86241,3.01845,-10.5562,59.9439,540.282,1,1732699467428
116,1,1,1027.86,23.0061,2.87132,3.01196,-10.3373,59.8447,540.412,1,1732699467445
117,1,1,1029.56,23.471,2.87024,2.98366,-10.5381,59.4316,540.383,1,1732699467462
118,1,1,1030.76,23.3446,2.8696,2.97955,-10.4851,59.0599,540.805,1,1732699467478
119,1,1,1026.16,22.9123,2.87476,2.9903,-10.4559,58.9513,540.82,1,1732699467495
120,1,1,1031.16,23.2835,2.87691,3.00343,-10.4617,59.014,540.684,1,1732699467511
121,1,1,1035.5,23.8855,2.88383,2.97231,-10.4516,59.0532,540.636,1,1732699467658
122,1,1,1028.42,23.6558,2.8828,2.97496,-10.4129,59.0348,540.77,1,1732699467658
123,1,1,1029.69,23.2812,2.89471,2.99994,-10.3884,58.9261,540.945,1,1732699467658
124,1,1,1027.78,23.2831,2.89288,3.00623,-10.3468,58.8298,541.248,1,1732699467658
125,1,1,1029.6,23.3452,2.8904,3.00337,-10.3187,58.7422,541.695,1,1732699467658
126,1,1,1020.76,23.9954,2.90785,3.00262,-10.394,58.6375,541.405,1,1732699467658
127,1,1,990.298,25.6087,2.88829,2.99741,-10.4487,58.7968,542.347,1,1732699467658
128,1,1,861.298,32.8606,2.88431,3.02867,-10.5047,58.8057,543.192,1,1732699467658
129,1,1,851.18,33.1636,2.88776,3.03554,-10.531,58.4736,542.756,1,1732699467661
130,1,1,864.395,33.5158,2.87221,3.03604,-10.5551,58.3231,542.286,1,1732699467677
131,1,1,869.776,33.4644,2.86221,3.03093,-10.5874,58.296,542.024,1,1732699467695
132,1,1,869.331,33.1894,2.83058,2.99757,-10.603,58.2595,541.87,1,1732699467710
133,1,1,872.891,33.0514,2.82312,2.98546,-10.6196,58.2824,541.76,1,1732699467728
134,1,1,869.314,32.845,2.78809,2.95328,-10.6503,58.4435,541.499,1,1732699467744
135,1,1,868.829,33.135,2.75778,2.91977,-10.6759,58.7652,541.42,1,1732699467761
136,1,1,869.177,33.3194,2.71022,2.86658,-10.7147,59.0861,541.231,1,1732699467778
137,1,1,872.404,33.2026,2.69905,2.84482,-10.7499,59.5896,541.294,1,1732699467794
138,1,1,869.83,33.1275,2.65668,2.80385,-10.769,60.1732,541.389,1,1732699467811
139,1,1,866.054,33.5155,2.63484,2.79549,-10.7917,60.9501,541.649,1,1732699467828
140,1,1,867.418,34.0007,2.60158,2.76917,-10.8939,61.5079,541.386,1,1732699467844
141,1,1,865.479,33.9722,2.58025,2.75081,-11.012,61.8274,541.228,1,1732699467861
142,1,1,866.276,33.6708,2.56187,2.73141,-11.1079,62.0512,541.243,1,1732699467877
143,1,1,871.272,33.8277,2.5603,2.73222,-11.2422,62.1584,541.155,1,1732699467895
144,1,1,868.819,34.1405,2.52708,2.69336,-11.3507,62.0084,541.261,1,1732699467911
145,1,1,869.16,34.0613,2.53513,2.66042,-11.3187,62.263,541.061,1,1732699467927
146,1,1,874.575,34.2499,2.5643,2.67328,-12.6168,61.828,541.18,1,1732699467943
147,1,1,859.94,34.1987,2.47159,2.68938,-13.076,62.4198,541.168,1,1732699467961
148,1,1,874.137,38.1719,2.48726,2.65758,-12.1842,64.9706,541.332,1,1732699467977
149,1,1,883.97,41.0081,2.49379,2.64467,-12.5143,65.0817,541.357,1,1732699467995
150,1,1,892.776,43.7847,2.49559,2.64755,-11.3675,64.3504,541.382,1,1732699468010
151,1,1,0,0,0,0,0,0,0,0,1732699468027
152,1,1,0,0,0,0,0,0,0,0,1732699468043
153,1,1,884.737,44.9065,2.41969,2.58672,-12.2395,62.2882,541.67,1,1732699468061
154,1,1,882.48,43.0291,2.45279,2.59059,-12.697,61.9373,541.228,1,1732699468077
155,1,1,881.37,42.2529,2.46587,2.59236,-12.7836,62.366,541.194,1,1732699468099
156,1,1,0,0,0,0,0,0,0,0,1732699468109
157,1,1,0,0,2.42059,0,0,0,0,0,1732699468127
158,1,1,875.033,42.6081,2.43037,2.54454,-12.2806,62.7218,541.13,1,1732699468144
159,1,1,881.242,43.0784,2.39223,2.54492,-12.6474,63.7084,540.804,1,1732699468161
160,1,1,882.72,43.4048,2.38094,2.533,-12.5978,63.7046,540.463,1,1732699468177
161,1,1,891.779,42.7136,2.41377,2.55032,-12.544,64.1647,539.209,1,1732699468194
162,1,1,918.089,42.827,2.4026,2.59648,-11.8018,64.6323,541.941,1,1732699468210
163,1,1,1315.77,42.3363,2.44611,2.54831,-11.3837,65.0703,543.08,1,1732699468227
164,1,1,1310.45,42.1303,2.42451,2.52383,-11.348,64.8971,541.711,1,1732699468244
165,1,1,1308.18,42.4324,2.42641,2.52467,-11.4288,65.3205,541.622,1,1732699468261
166,1,1,1296.83,42.5138,2.41096,2.49817,-11.4008,65.3255,541.327,1,1732699468278
167,1,1,741.96,466.654,2.40512,2.48601,-11.3419,65.2163,541.614,1,1732699468294
168,1,1,741.612,462.549,2.40869,2.48315,-11.3543,65.1494,541.43,1,1732699468310
169,1,1,742.128,459.773,2.40659,2.49045,-11.3444,65.2239,541.669,1,1732699468328
170,1,1,244.63,523.785,2.40894,2.48785,-11.3726,65.3519,541.542,1,1732699468344
171,1,1,746.645,525.853,2.40417,2.47302,-11.3798,65.6894,541.824,1,1732699468360
172,1,1,305.214,884.551,2.41089,2.48125,-11.4487,65.8704,541.668,1,1732699468377
173,1,1,303.621,889.796,2.42332,2.4825,-11.5022,65.9092,541.742,1,1732699468394
174,1,1,741.233,467.038,2.43068,2.48123,-11.57,65.7587,541.747,1,1732699468410
175,1,1,744.608,527.285,2.43193,2.49426,-11.6317,65.5206,541.998,1,1732699468427
176,1,1,740.614,525.378,2.42712,2.5155,-11.6808,65.3279,542.293,1,1732699468443
177,1,1,741.009,524.549,2.42851,2.50644,-11.7272,65.2386,542.55,1,1732699468460
178,1,1,741.781,524.166,2.43321,2.49673,-11.7671,65.2072,542.806,1,1732699468477
179,1,1,745.727,521.255,2.43301,2.52255,-11.7977,65.2511,542.477,1,1732699468495
180,1,1,765.566,522.063,2.44629,2.53108,-11.8553,65.4283,541.955,1,1732699468510
181,1,1,766.648,461.809,2.43692,2.5316,-11.896,65.6662,541.852,1,1732699468805
182,1,1,768.766,461.772,2.44925,2.54887,-11.9177,65.6764,541.89,1,1732699468805
183,1,1,769.079,463.793,2.46999,2.53247,-11.9321,65.6091,541.722,1,1732699468805
184,1,1,767.206,462.072,2.48296,2.53981,-11.9252,65.6227,541.717,1,1732699468805
185,1,1,765.315,459.568,2.47977,2.56805,-11.9175,65.675,541.484,1,1732699468805
186,1,1,762.47,459.677,2.5,2.5862,-11.875,65.7281,541.525,1,1732699468805
187,1,1,761.552,462.793,2.50246,2.58841,-11.8338,65.7043,541.364,1,1732699468805
188,1,1,763.468,461.426,2.51057,2.60608,-11.7987,65.7336,541.201,1,1732699468805
189,1,1,763.262,458.674,2.52531,2.60365,-11.7553,65.9341,540.846,1,1732699468805
190,1,1,759.374,460.514,2.54416,2.62062,-11.7065,66.3038,540.513,1,1732699468805
191,1,1,761.708,460.584,2.55548,2.6261,-11.6477,66.7419,540.538,1,1732699468805
192,1,1,758.763,459.103,2.57245,2.6441,-11.6154,66.6825,540.313,1,1732699468805
193,1,1,757.701,459.876,2.5656,2.65352,-11.5405,66.3454,540.632,1,1732699468805
194,1,1,762.01,459.669,2.57367,2.66576,-11.5332,66.014,540.687,1,1732699468805
195,1,1,763.361,459.233,2.59737,2.68417,-11.5381,66.0182,540.416,1,1732699468805
196,1,1,763.41,459.656,2.60738,2.70486,-11.5273,66.4526,540.198,1,1732699468805
197,1,1,760.997,459.334,2.59807,2.68684,-11.49,66.9889,540.312,1,1732699468805
198,1,1,760.562,517.594,2.6102,2.68127,-11.511,67.1381,540.103,1,1732699468810
199,1,1,313.88,879.068,2.62222,2.69908,-11.5251,66.8835,539.793,1,1732699468828
200,1,1,762.68,515.818,2.6321,2.71114,-11.5319,66.2366,539.601,1,1732699468843
201,1,1,313.328,868.717,2.63103,2.71426,-11.5055,65.5529,539.818,1,1732699468860
202,1,1,759.155,510.893,2.63234,2.72748,-11.5347,65.2208,539.632,1,1732699468877
203,1,1,313.232,862.135,2.63593,2.72957,-11.5417,65.2104,539.66,1,1732699468894
204,1,1,761.678,452.992,2.64499,2.72433,-11.5444,65.4243,539.719,1,1732699468910
205,1,1,313.264,868.046,2.64326,2.71825,-11.5587,65.9914,539.683,1,1732699468927
206,1,1,763.814,511.485,2.64455,2.72839,-11.5365,66.7043,540.016,1,1732699468943
207,1,1,312.16,863.263,2.64877,2.73451,-11.5586,66.955,539.457,1,1732699468961
208,1,1,313.098,869.481,2.64967,2.74063,-11.5301,66.8958,539.519,1,1732699468977
209,1,1,761.221,513.794,2.64529,2.74324,-11.5067,66.7957,539.553,1,1732699468994
210,1,1,311.639,867.763,2.64478,2.74922,-11.4934,66.6909,539.576,1,1732699469010
211,1,1,761.542,516.555,2.64888,2.74789,-11.4729,66.6272,539.801,1,1732699469027
212,1,1,313.044,873.885,2.64906,2.748,-11.4619,66.5544,540,1,1732699469044
213,1,1,312.573,869.634,2.64154,2.75545,-11.4395,66.4812,540.111,1,1732699469060
214,1,1,758.602,514.636,2.64854,2.76286,-11.4369,66.3462,540.147,1,1732699469077
215,1,1,310.924,869.648,2.64807,2.76198,-11.421,66.171,540.266,1,1732699469094
216,1,1,712.416,503.847,2.68456,2.77304,-11.7349,65.7271,538.481,1,1732699469110
217,1,1,276.245,833.537,2.69817,2.77699,-11.6766,65.5288,539.737,1,1732699469126
218,1,1,508.808,404.818,2.67342,2.77205,-11.6067,65.5667,541.865,1,1732699469142
219,1,1,502.581,406.455,2.67027,2.76524,-11.9616,65.4794,541.477,1,1732699469160
220,1,1,207.963,785.971,2.66319,2.76128,-12.1011,65.5936,541.475,1,1732699469176
221,1,1,507.306,461.191,2.67662,2.75777,-12.0919,65.6375,541.619,1,1732699469193
222,1,1,509.374,460.42,2.67979,2.74846,-12.0897,65.7447,541.666,1,1732699469210
223,1,1,510.454,409.229,2.68063,2.75186,-12.0865,65.823,541.781,1,1732699469226
224,1,1,512.422,410.849,2.67879,2.76019,-12.0628,65.8449,542.051,1,1732699469244
225,1,1,210.908,781.171,2.67569,2.76912,-12.0406,65.8894,542.332,1,1732699469260
226,1,1,511.269,407.028,2.68671,2.77301,-12.0241,65.9544,542.577,1,1732699469277
227,1,1,209.405,781.411,2.67589,2.77505,-12.0079,65.9839,542.74,1,1732699469293
228,1,1,511.413,408.384,2.66444,2.77597,-11.972,65.9473,543.05,1,1732699469310
229,1,1,210.488,774.629,2.66197,2.78052,-11.9326,65.8411,543.036,1,1732699469327
230,1,1,505.997,405.975,2.6553,2.7905,-11.884,65.7539,543.102,1,1732699469342
231,1,1,507.316,458.507,2.65599,2.7829,-11.8383,65.783,543.3,1,1732699469360
232,1,1,509.85,464.041,2.65338,2.78568,-11.773,65.6667,543.538,1,1732699469376
233,1,1,891.216,847.894,2.65819,2.79619,-11.7014,65.1642,543.596,1,1732699469393
234,1,1,892.892,898.037,2.65251,2.78778,-11.6436,64.7984,543.607,1,1732699469409
235,1,1,892.285,849.529,2.65079,2.78526,-11.5826,64.7681,543.553,1,1732699469427
236,1,1,211.347,784.847,2.65623,2.77655,-11.5554,64.9537,543.317,1,1732699469443
237,1,1,513.883,465.018,2.65518,2.76038,-11.4914,65.2982,542.907,1,1732699469460
238,1,1,226.246,757.306,2.64818,2.76524,-11.2781,65.7714,543.526,1,1732699469476
239,1,1,234.348,734.821,2.65453,2.76205,-11.1368,66.5164,544.915,1,1732699469492
240,1,1,997.164,837.428,2.66341,2.7619,-11.1845,67.1444,545.026,1,1732699469510
241,1,1,236.344,735.499,2.67143,2.78088,-11.1716,67.6841,545.145,1,1732699469621
242,1,1,235.936,738.766,2.65945,2.76149,-11.1591,67.911,545.254,1,1732699469621
243,1,1,235.257,745.074,2.64812,2.73955,-10.9676,67.3499,545.156,1,1732699469621
244,1,1,235.553,748.909,2.65068,2.74936,-10.4189,66.8449,545.196,1,1732699469621
245,1,1,235.465,738.58,2.66077,2.74982,-11.0699,65.9255,545.589,1,1732699469621
246,1,1,236.232,737.395,2.65868,2.73463,-11.1022,65.3423,545.273,1,1732699469621
247,1,1,235.218,737.521,2.6602,2.75116,-11.1027,65.066,544.755,1,1732699469627
248,1,1,573.332,432.816,2.64998,2.75807,-11.1471,65.1424,543.92,1,1732699469643
249,1,1,235.8,731.505,2.63577,2.76201,-11.1733,65.6319,543.346,1,1732699469659
250,1,1,574.752,429.101,2.66756,2.82381,-10.0007,65.4363,543.313,1,1732699469675
251,1,1,0,0,0,0,0,0,0,0,1732699469692
252,1,1,256.083,621.596,2.62743,2.70514,-9.71323,66.0819,543.234,1,1732699469709
253,1,1,1083.84,711.411,2.64313,2.70949,-10.8597,67.3493,544.335,1,1732699469727
254,1,1,257.592,612.352,2.6301,2.70534,-10.9161,67.2142,544.216,1,1732699469743
255,1,1,1096.53,704.182,2.62634,2.71194,-10.9007,66.9834,544.11,1,1732699469760
256,1,1,258.958,620.948,2.62297,2.6888,-10.9157,66.8524,543.801,1,1732699469776
257,1,1,1095.11,709.977,2.61659,2.67308,-10.9146,66.7344,543.636,1,1732699469793
258,1,1,238.363,535.848,2.60693,2.65968,-11.213,66.2122,541.751,1,1732699469809
259,1,1,966.068,497.325,2.59178,2.68706,-11.4422,65.6251,541.604,1,1732699469826
260,1,1,195.466,-192.213,2.47327,2.62901,-11.3471,65.3838,543.724,1,1732699469842
261,1,1,825.392,-238.64,2.47327,2.5679,-11.7457,65.0501,543.767,1,1732699469859
262,1,1,195.118,-587.951,2.43921,2.58566,-10.8097,63.8759,543.89,1,1732699469876
263,1,1,475.52,-347.397,2.43921,2.58566,-10.8713,63.2046,544.074,1,1732699469893
264,1,1,196.18,-559.279,2.40686,2.53949,-11.6043,61.195,544.32,1,1732699469908
265,1,1,469.867,-338.113,2.39415,2.53949,-11.1201,61.6188,544.014,1,1732699469927
266,1,1,189.232,-566.295,2.3838,2.52998,-11.2166,60.9557,543.427,1,1732699469943
267,1,1,193.363,-560.562,2.41066,2.52998,-11.016,61.0385,543.022,1,1732699469960
268,1,1,196.888,-570.131,2.41077,2.48915,-11.0303,61.2488,542.676,1,1732699469977
269,1,1,201.844,-604.657,2.42598,2.52817,-10.8622,61.6248,541.297,1,1732699469993
270,1,1,216.57,-839.379,2.42226,2.52884,-10.5794,61.8839,541.013,1,1732699470009
271,1,1,215.633,-897.761,2.3929,2.49716,-10.4947,62.1168,540.933,1,1732699470026
272,1,1,929.219,-1073.18,2.38821,2.46848,-10.0957,62.629,541.196,1,1732699470053
273,1,1,527.906,-554.616,2.38821,2.42104,-9.55665,62.8687,541.257,1,1732699470059
274,1,1,212.63,-928.471,2.4068,2.41737,-9.53351,63.0405,541.301,1,1732699470075
275,1,1,215.571,-924.767,2.4068,2.44537,-9.28953,63.5397,541.331,1,1732699470092
276,1,1,218.992,-942.552,2.396,2.4277,-9.11691,64.2717,540.985,1,1732699470109
277,1,1,220.079,-941.014,2.41763,2.42522,-8.93132,64.3545,540.504,1,1732699470126
278,1,1,913.315,-997.154,2.42245,2.43784,-8.82768,63.9269,539.775,1,1732699470142
279,1,1,213.401,-910.218,2.40289,2.42635,-7.83947,62.7109,539.876,1,1732699470158
280,1,1,0,0,0,0,0,0,0,0,1732699470174
281,1,1,0,0,0,0,0,0,0,0,1732699470192
282,1,1,0,0,2.44704,0,0,0,0,0,1732699470209
283,1,1,0,0,2.44704,0,0,0,0,0,1732699470225
284,1,1,965.259,-1042.39,2.46976,2.48792,-7.62693,58.6904,540.299,1,1732699470242
285,1,1,227.741,-964.49,2.46976,2.48792,-9.86012,58.3818,540.463,1,1732699470259
286,1,1,0,0,0,0,0,0,0,0,1732699470275
287,1,1,0,0,0,0,0,0,0,0,1732699470292
288,1,1,0,0,0,0,0,0,0,0,1732699470308
289,1,1,0,0,0,2.2666,0,0,0,0,1732699470325
290,1,1,0,0,0,2.2666,0,0,0,0,1732699470341
291,1,1,0,0,0,0,0,0,0,0,1732699470358
292,1,1,0,0,0,0,0,0,0,0,1732699470375
293,1,1,0,0,0,0,0,0,0,0,1732699470392
294,1,1,0,0,0,0,0,0,0,0,1732699470408
295,1,1,0,0,0,0,0,0,0,0,1732699470425
296,1,1,0,0,0,0,0,0,0,0,1732699470441
297,1,1,0,0,0,0,0,0,0,0,1732699470458
298,1,1,0,0,0,2.73117,0,0,0,0,1732699470475
299,1,1,0,0,0,2.73117,0,0,0,0,1732699470492
300,1,1,0,0,0,0,0,0,0,0,1732699470508
301,1,1,0,0,0,0,0,0,0,0,1732699470638
302,1,1,0,0,0,0,0,0,0,0,1732699470638
303,1,1,0,0,0,0,0,0,0,0,1732699470638
304,1,1,0,0,0,2.83665,0,0,0,0,1732699470638
305,1,1,0,0,0,2.83665,0,0,0,0,1732699470638
306,1,1,150.849,-823.954,2.76851,2.93602,-11.4664,58.4699,535.995,1,1732699470638
307,1,1,150.849,-823.954,2.76851,2.93602,-11.3957,58.5739,536.022,1,1732699470638
308,1,1,0,0,0,0,0,0,0,0,1732699470641
309,1,1,0,0,0,0,0,0,0,0,1732699470658
310,1,1,208.411,590.913,2.91978,2.94337,-10.4368,60.5991,535.734,1,1732699470675
311,1,1,209.928,597.455,2.93805,2.98151,-10.9823,63.1357,535.355,1,1732699470693
